x,y,Width,Height,Var,ContrastMichelson,Entropy,IsSplit
808,360,4,8,3076.61,0.595092,3.62893,0
812,360,4,8,7052.12,0.614325,4.30111,0
784,376,4,4,12,0.107143,1.81128,0
788,376,4,4,149.109,0.275168,2.28064,0
784,380,4,4,2889.93,0.575092,3.375,0
788,380,4,4,5401.98,0.622642,3.75,0
816,256,8,8,95.8884,0.227723,3.21357,0
888,256,8,16,941.859,0.427673,4.7252,0
792,264,8,8,278.577,0.362637,3.85091,0
792,272,8,4,3134.61,0.54386,4.75,0
800,272,8,4,393.684,0.481172,2.98811,0
808,272,8,4,7034.98,0.704082,4.5,0
888,272,8,16,661.28,0.477987,4.18166,0
792,276,8,8,8171.19,0.74538,5.32626,0
784,280,8,8,246.188,0.359223,3.44669,0
816,280,8,8,743.777,0.397924,4.39773,0
848,280,4,8,966.688,0.557377,3.57782,0
852,280,4,8,288.804,0.407895,3.59002,0
792,284,8,4,15.75,0.121212,1.97188,0
800,284,8,4,30.3594,0.233645,2.4365,0
808,284,8,4,175.797,0.431034,3.24123,0
808,288,8,8,93.3962,0.359375,2.93801,0
808,296,8,8,1528.44,0.474747,4.80267,0
888,296,8,8,5462.08,0.552301,5.17767,0
776,304,8,8,335.484,0.259516,3.96945,0
776,312,8,8,2971.78,0.487298,4.81033,0
880,312,8,8,10454.1,0.743468,5.00196,0
856,320,4,16,897.59,0.689394,3.68483,0
864,320,4,8,18.0459,0.158879,1.7259,0
864,328,4,8,7124.41,0.694737,4.53891,0
784,336,8,8,2895.87,0.409556,5.06033,0
832,336,4,8,17.3711,0.158879,1.68061,0
836,336,8,8,46.4861,0.24812,2.45627,0
784,344,8,8,2647.12,0.447732,4.75237,0
784,352,4,8,2242.98,0.614618,4.39032,0
788,352,8,8,5079.06,0.591603,5.18336,0
796,352,4,8,3004.84,0.486081,4.26532,0
800,352,4,8,1595.96,0.501684,4.20282,0
812,352,4,8,2436.33,0.584615,4.35141,0
784,360,8,8,13084,0.760192,4.74783,0
792,360,8,8,1888.99,0.355662,4.61971,0
800,360,8,8,8713.87,0.705463,5.00196,0
1616,432,16,4,2799.16,0.689441,4.40191,1
1600,444,16,4,2383.52,0.632312,4.73382,1
1552,480,8,32,4290.5,0.561437,5.75669,1
1560,480,8,32,4000,0.518072,5.60473,1
1536,384,32,32,627.11,0.84472,4.04116,1
1568,400,32,16,319.788,0.688172,3.60204,1
1536,416,16,32,3827.99,0.765013,5.50439,1
1552,416,16,32,4468.07,0.785901,5.47544,1
1568,416,16,16,2667.88,0.774105,4.91627,1
1584,416,16,16,2460.98,0.734628,4.64432,1
1600,416,16,16,1260.69,0.728395,4.35374,1
1616,416,16,16,936.275,0.774744,3.74687,1
1632,416,16,32,1189.47,0.787234,4.54411,1
1648,416,16,32,1253.25,0.829352,4.05456,1
1600,432,16,16,2905.9,0.708455,5.21972,1
1616,432,16,8,3073.12,0.693252,4.71798,1
1616,440,16,8,5191.17,0.651765,4.97596,1
1568,448,32,32,6655.42,0.673546,6.12458,1
1536,480,16,32,4560.93,0.574312,5.8541,1
1552,480,16,32,4176.74,0.583483,5.81612,1
1568,480,16,32,4807.92,0.552542,5.85168,1
1584,480,16,32,4839.5,0.591912,5.8432,1
1600,480,16,32,4401.91,0.593429,5.85427,1
1616,480,16,32,2962.98,0.561702,5.64922,1
1568,384,32,32,254.39,0.725275,3.38687,1
1600,384,32,32,25.5157,0.44,2.30662,1
1536,416,32,32,4148.5,0.785901,5.5497,1
1568,416,32,32,6286.21,0.825532,5.74946,1
1632,416,32,32,1247.25,0.829352,4.38985,1
1616,432,16,16,4449.57,0.750623,5.24475,1
1600,448,32,32,6480.47,0.747454,6.09257,1
1536,480,32,32,4378.13,0.583483,5.9024,1
1568,480,32,32,5171.33,0.609842,5.99325,1
1600,480,32,32,3696.96,0.593429,5.80723,1
1600,416,32,32,3239.22,0.828125,5.20409,1
1672,440,8,4,879.059,0.536082,3.67611,0
1680,440,8,4,29.4834,0.189189,2.38467,0
1672,444,8,4,184.359,0.378882,3.27621,0
1680,444,8,4,572.616,0.467456,3.71814,0
1712,448,8,4,228.965,0.397059,3.42923,0
1712,452,8,4,343.59,0.411765,3.80111,0
1696,460,4,4,7057.03,0.596899,3.75,0
1700,460,4,4,132.746,0.266272,2.8994,0
1720,460,4,4,197.938,0.263158,2.95282,0
1724,460,4,4,30.6211,0.137255,2.375,0
1672,432,8,8,56.9509,0.356522,2.47337,0
1688,440,8,8,88.3662,0.403226,2.8678,0
1720,448,8,4,23.1787,0.171717,2.1221,0
1728,448,8,8,382.246,0.528662,3.71118,0
1736,448,8,8,192.705,0.51634,3.15898,0
1760,448,16,4,16.7322,0.204819,1.92366,0
1720,452,8,8,690.269,0.536082,4.37479,0
1760,452,16,8,91.0544,0.514706,2.44471,0
1712,456,8,8,1848.59,0.631399,4.51351,0
1704,460,8,4,292.402,0.345794,3.56643,0
1760,460,16,4,531.236,0.594059,3.894,0
1696,464,8,4,141.609,0.263158,3.30192,0
1704,464,8,4,1219.25,0.487889,4.14032,0
1696,476,4,4,1912.98,0.501597,3.40564,0
1700,476,8,4,358.75,0.34127,3.55111,0
1708,476,4,4,5324.34,0.550388,3.75,0
1744,480,8,8,10280.2,0.656315,5.26532,0
1752,480,8,8,3563.5,0.535714,4.85751,0
1760,496,16,4,2519.1,0.510309,4.60493,0
1760,500,16,8,4923.81,0.582734,4.72135,0
1776,504,16,4,3437.25,0.535714,5.04087,0
1760,508,16,4,3823.88,0.56,4.91587,0
1776,508,16,4,1859.81,0.399516,4.81189,0
1760,384,8,16,13.335,0.242424,1.83149,0
1768,384,16,16,12.7869,0.322581,1.87983,0
1784,384,8,16,411.601,0.671875,3.58221,0
1664,432,8,16,391.283,0.602151,3.99684,0
1680,432,16,8,25.0586,0.241379,2.26154,0
1680,448,16,16,1534.84,0.649123,4.64742,0
1696,448,16,4,100.507,0.359375,3.17421,0
1744,448,16,8,43.9223,0.359223,2.47388,0
1776,448,16,16,50.0271,0.405405,2.5782,0
1696,452,16,8,3068.77,0.708738,5.09468,0
1680,464,16,16,5001.56,0.627803,5.75555,0
1760,464,16,16,4022.84,0.708235,5.60857,0
1776,464,16,16,4459.75,0.767442,5.09654,0
1696,468,16,8,5377.03,0.688889,5.58127,0
1728,480,16,16,5209.62,0.673228,5.84598,0
1760,480,16,16,4293.74,0.606061,5.73305,0
1776,480,16,8,2826.25,0.545,5.26333,0
1744,488,16,16,2087.87,0.484444,5.26788,0
1776,488,16,16,2715.56,0.606061,5.39115,0
1728,496,16,16,3671.99,0.531447,5.46364,0
1744,504,16,8,7100.6,0.630162,5.64324,0
1760,400,32,16,17.433,0.285714,2.09533,0
1664,416,16,16,20.0204,0.367089,2.10737,0
1680,416,16,16,15.7986,0.285714,2.01805,0
1696,416,32,8,8.66309,0.285714,1.56661,0
1696,424,32,16,14.3605,0.333333,1.95873,0
1696,440,32,8,49.3857,0.436893,2.65079,0
1664,448,16,32,5150.72,0.755656,5.70333,0
1728,456,32,16,2550.27,0.697885,5.12252,0
1712,464,16,16,3131.86,0.632312,5.33982,0
1728,472,32,8,4342.27,0.575758,5.49058,0
1664,480,16,16,2615.54,0.514739,5.42171,0
1680,480,16,16,4139.38,0.575107,5.6845,0
1696,480,16,16,4093.83,0.595556,5.72705,0
1712,480,16,16,2766.05,0.567696,5.48671,0
1664,496,16,16,3283.17,0.515625,5.51622,0
1680,496,16,16,2214.34,0.441048,5.35487,0
1696,496,16,16,1625.28,0.471429,5.1966,0
1712,496,16,16,1844.27,0.480519,5.24746,0
1664,384,32,32,12.4354,0.39759,1.79321,0
1696,384,32,32,12.9374,0.285714,1.87879,0
1728,384,32,32,12.7545,0.363636,1.88126,0
1728,416,32,32,21.3512,0.367089,2.23501,0
1760,416,32,32,25.3662,0.425287,2.34407,0
1672,440,8,8,531.991,0.536082,3.96477,1
1680,440,8,8,407.397,0.467456,3.34883,1
1712,448,8,8,338.84,0.490683,3.92132,1
1696,460,8,4,6524.4,0.665768,4.2622,1
1720,460,8,4,165.491,0.290323,3.10222,1
1672,432,8,16,478.624,0.602151,3.74226,1
1680,440,16,8,291.359,0.540373,3.36948,1
1712,448,8,16,1497.16,0.707143,4.57779,1
1720,448,8,16,627.614,0.568421,4.29461,1
1728,448,16,8,306.548,0.528662,3.59487,1
1760,448,16,16,317.681,0.659794,3.24454,1
1696,460,16,4,3640.96,0.665768,4.36078,1
1696,464,16,4,819.965,0.508772,4.04218,1
1696,476,16,4,4287.55,0.67364,4.55721,1
1744,480,16,8,7349.16,0.656315,5.49309,1
1760,496,16,16,4920.07,0.60274,5.43918,1
1776,504,16,8,2813.49,0.535714,5.36777,1
1760,384,32,16,159.203,0.671875,2.56124,1
1664,432,16,16,440.356,0.602151,4.00527,1
1680,432,16,16,224.733,0.579618,3.27927,1
1680,448,16,32,5359.66,0.757869,5.71287,1
1696,448,16,16,2975.01,0.765714,4.97579,1
1712,448,16,16,1136.37,0.707143,4.58924,1
1728,448,32,8,200.785,0.568627,3.19459,1
1760,448,32,32,5296.49,0.833333,5.09979,1
1696,464,16,16,5335.63,0.702128,5.47708,1
1728,480,16,32,5467.18,0.708772,5.96789,1
1744,480,16,32,7118.79,0.690875,6.08021,1
1760,480,16,32,5040.31,0.620087,5.80293,1
1776,480,16,32,3028.71,0.606061,5.57287,1
1760,384,32,32,88.8803,0.671875,2.41738,1
1664,416,32,32,316.572,0.712644,3.53922,1
1696,416,32,32,38.192,0.494949,2.45344,1
1664,448,32,32,5311.51,0.771689,5.81413,1
1696,448,32,32,4031.19,0.814059,5.53323,1
1728,448,32,32,4476.49,0.822102,5.54684,1
1664,480,32,32,3158.11,0.593429,5.68157,1
1696,480,32,32,2622.59,0.595556,5.60943,1
1728,480,32,32,6340.79,0.708772,6.18122,1
1760,480,32,32,4046.69,0.652561,5.7861,1
1904,412,4,4,1234.71,0.392638,3.375,0
1908,412,4,4,791.25,0.370213,3.32782,0
1880,432,8,4,116.78,0.275168,3.23034,0
1880,436,8,4,2036.44,0.598513,3.73034,0
1880,440,4,8,1417.06,0.571429,4.375,0
1884,440,4,8,203.871,0.303371,3.36673,0
1792,448,8,4,2636.41,0.702899,3.41341,0
1800,448,4,4,959.938,0.554455,3.375,0
1840,448,4,4,6783.96,0.748466,3.75,0
1844,448,4,4,51.6094,0.333333,2.25161,0
1792,452,8,4,2909.55,0.678571,3.04596,0
1800,452,4,8,3727.25,0.700997,4.51532,0
1828,452,4,8,11.75,0.171429,1.70303,0
1832,452,4,8,3909.06,0.815287,3.7866,0
1840,452,4,8,2073.69,0.645022,3.92923,0
1844,452,4,8,19.2256,0.186813,1.98427,0
1800,460,4,4,282.996,0.423077,3.32782,0
1840,460,4,4,26.0273,0.221053,2.05504,0
1844,460,4,4,21.5898,0.265823,1.96692,0
1796,464,4,4,552.062,0.390947,3.15564,0
1800,464,4,4,612.965,0.340909,3.32782,0
1804,464,4,4,3386.11,0.489691,3.75,0
1816,464,8,4,56.9443,0.233645,2.75031,0
1824,464,4,4,6497.98,0.685131,3.625,0
1828,464,4,4,2186,0.404255,3.75,0
1832,464,4,4,5675.23,0.748466,3.45282,0
1836,464,4,4,103.562,0.383333,2.02178,0
1796,468,4,4,949.234,0.323944,3.75,0
1800,468,4,4,1691.18,0.311065,3.875,0
1804,468,4,4,855.234,0.198238,3.75,0
1816,468,8,4,3109.88,0.658703,4.26532,0
1824,468,4,4,3119.19,0.485577,3.75,0
1828,468,4,4,6442.03,0.646724,3.5,0
1816,472,8,4,2559.22,0.401361,4.17923,0
1824,472,4,4,2176.36,0.492711,3.57782,0
1816,476,8,4,5741.52,0.519481,4.4375,0
1824,476,4,4,715.902,0.35316,3.45282,0
1800,480,4,4,269.277,0.147679,3.28064,0
1804,480,4,4,2252.87,0.416894,3.75,0
1792,492,4,4,618.809,0.289062,3.32782,0
1796,492,4,4,1745.68,0.419718,3.45282,0
1856,384,8,4,1231.4,0.477612,4.02752,0
1864,384,16,4,1398.43,0.469388,4.73603,0
1880,384,8,4,3697.38,0.765125,4.45282,0
1856,388,8,4,192.312,0.484375,3.39113,0
1864,388,16,4,3021.09,0.684615,4.79243,0
1880,388,8,4,3008.06,0.75,4.09002,0
1856,392,4,16,3038.13,0.683099,4.77142,0
8,856,8,8,107.918,0.383178,3.24296,0
24,856,8,8,5417.25,0.693252,4.99525,0
112,856,16,8,930.991,0.478873,4.68729,0
32,864,16,16,2376.32,0.321477,5.37013,0
48,864,16,16,2711.19,0.436482,5.42857,0
64,864,16,16,2027.28,0.520202,5.2955,0
80,864,16,16,1633.93,0.534118,5.10258,0
0,880,8,16,3366.81,0.614325,5.30607,0
16,768,16,32,58.6344,0.403226,2.91096,0
48,784,16,16,163.195,0.572254,3.4139,0
64,784,16,16,4692.07,0.762115,5.25031,0
96,784,32,16,5803.84,0.736842,5.80512,0
80,816,16,16,2704.48,0.584466,5.30314,0
96,832,16,32,2733.28,0.561702,5.46031,0
32,848,16,16,5555.74,0.736842,5.73363,0
48,848,16,16,9826.92,0.806867,6.17239,0
64,848,16,16,1254.93,0.491991,4.98837,0
80,848,16,16,1040.32,0.32,4.86114,0
0,864,16,16,217.815,0.540373,3.71675,0
16,864,16,16,11534.1,0.785582,6.00778,0
16,880,16,16,4694.47,0.632941,5.63486,0
32,880,32,16,6718.15,0.73516,5.87477,0
64,880,32,16,3570.04,0.70068,5.71403,0
0,800,32,32,85.029,0.532258,3.13826,0
96,864,32,32,4727.04,0.647558,5.94257,0
60,776,4,8,2539,0.638484,4.17611,1
88,776,4,8,4223.61,0.695775,4.4375,1
92,776,4,8,1342.44,0.638989,3.25705,1
80,784,4,16,3074.25,0.720137,4.25962,1
84,784,4,16,607.267,0.546961,4.29128,1
88,784,4,16,1070.99,0.559471,4.29254,1
92,784,4,16,1306,0.578125,4.62217,1
72,800,4,8,286.188,0.419355,3.48034,1
76,800,4,8,462.929,0.423868,3.60534,1
64,812,8,4,375.621,0.321101,3.59002,1
40,816,8,8,2031.57,0.678571,4.48034,1
52,816,4,16,473.538,0.412322,3.75942,1
88,832,8,8,614.533,0.331412,4.14994,1
16,836,16,4,599.031,0.659794,3.56991,1
28,840,4,8,1432.96,0.578125,4.28891,1
40,840,4,8,1259.17,0.526066,4.20282,1
0,768,16,16,572.045,0.516908,4.2477,1
56,768,8,8,14452.5,0.767535,5.40821,1
96,768,16,16,677.684,0.590164,4.0715,1
112,768,16,16,4922.7,0.748111,5.71216,1
56,776,8,8,5142.36,0.736842,4.72993,1
64,776,16,8,144.275,0.486111,3.43109,1
80,776,8,8,615.31,0.507389,3.83055,1
88,776,8,8,3200.08,0.7151,4.30655,1
0,784,16,16,75.6541,0.391892,2.89955,1
80,784,8,16,1890.75,0.720137,4.51359,1
88,784,8,16,1249.53,0.603175,4.70007,1
32,800,8,16,2204.24,0.753731,4.45896,1
72,800,8,8,454.158,0.524229,3.90252,1
64,808,8,8,508.496,0.484536,3.84858,1
72,808,8,8,500.608,0.488152,4.00876,1
40,816,8,16,1388.2,0.702899,4.39507,1
48,816,8,16,370.859,0.46798,3.87098,1
112,816,16,16,802.979,0.441718,4.49042,1
16,832,16,8,394.687,0.659794,3.26477,1
80,832,16,8,1840.18,0.454118,5.00703,1
48,836,16,8,8140.23,0.805226,4.64239,1
16,840,16,8,3681.53,0.708738,4.86666,1
40,840,8,8,1355.28,0.626263,3.88372,1
48,844,16,4,129.559,0.378788,3.36893,1
16,856,8,8,5430.37,0.697885,4.6376,1
8,880,8,16,396.09,0.544118,3.48606,1
0,768,16,32,447.615,0.554455,3.88784,1
32,768,16,16,39.1162,0.333333,2.52595,1
48,768,16,16,12617.4,0.819639,5.23956,1
64,768,16,16,125.843,0.486111,3.35336,1
80,768,16,16,3757.07,0.776567,4.87065,1
96,768,32,16,6819.06,0.748111,5.51685,1
32,784,16,16,61.698,0.383178,2.8378,1
80,784,16,16,1677.7,0.720137,4.87048,1
32,800,16,16,3284.66,0.783607,5.21461,1
48,800,16,16,110.842,0.391892,3.31312,1
64,800,16,16,1909.31,0.673203,4.6638,1
80,800,16,16,1689.6,0.590643,5.09019,1
96,800,32,16,1271.38,0.549133,4.99272,1
32,816,16,16,1044.33,0.753731,3.93627,1
48,816,16,16,685.186,0.542373,4.37006,1
64,816,16,16,2806.63,0.711816,5.32734,1
96,816,32,16,986.337,0.504274,4.69555,1
0,832,16,16,1828.89,0.704918,4.43085,1
16,832,16,16,2826.93,0.777778,4.58365,1
32,832,16,16,808.766,0.626263,3.76095,1
48,832,16,16,4708.37,0.822542,4.54052,1
64,832,16,16,4091.24,0.613035,5.78605,1
80,832,16,16,1249.87,0.454118,4.95881,1
112,832,16,32,2987.18,0.670379,5.40441,1
0,848,16,16,1115.65,0.757322,3.83597,1
16,848,16,16,5761.52,0.767296,5.24439,1
32,864,32,16,3186.56,0.472561,5.65245,1
64,864,32,16,1841.2,0.548694,5.30387,1
0,880,16,16,3845.39,0.650704,5.05125,1
0,768,32,32,313.324,0.618557,3.61369,1
32,768,32,32,4647.41,0.864476,4.13905,1
64,768,32,32,3235.93,0.830664,5.13041,1
96,768,32,32,6543.71,0.748111,5.82684,1
32,800,32,32,1544.5,0.783607,4.74566,1
64,800,32,32,3411.1,0.781659,5.64556,1
96,800,32,32,1144.92,0.549133,4.89855,1
0,832,32,32,3455.36,0.812903,4.96199,1
32,832,32,32,9246.12,0.838428,5.7586,1
64,832,32,32,2081.22,0.613035,5.42944,1
96,832,32,32,2948.01,0.670379,5.54525,1
0,864,32,32,7596.61,0.857692,5.85402,1
32,864,32,32,9207.11,0.785582,6.29169,1
64,864,32,32,2706.18,0.70068,5.60713,1
224,768,4,4,391.859,0.209581,3.15564,0
228,768,4,4,83.1094,0.122924,2.72722,0
224,772,4,4,2108.93,0.380145,3.45282,0
228,772,4,4,373.84,0.2,3.32782,0
232,772,4,4,183.859,0.16763,3.15564,0
236,772,4,4,1031.31,0.301408,3.45282,0
236,776,4,4,689.859,0.290735,3.32782,0
236,780,4,4,598.184,0.191111,3.75,0
128,832,4,4,3453.78,0.388646,3.375,0
132,832,8,4,450.077,0.320312,3.37893,0
140,832,4,4,187.859,0.23348,2.95282,0
152,848,4,8,299.109,0.333333,3.59002,0
156,848,4,8,2205.59,0.609428,3.99173,0
232,848,8,4,872.34,0.274827,4.07782,0
240,848,4,4,852.562,0.380753,3.25,0
244,848,4,4,545.375,0.33617,3.25,0
232,852,8,4,5910.14,0.551546,4.35141,0
240,852,4,8,862.358,0.426471,3.46814,0
244,852,4,8,160.366,0.267327,3.18569,0
232,856,8,4,746.922,0.433198,3.28457,0
232,860,8,4,5725.35,0.631111,4.32782,0
240,860,4,4,5370.62,0.528604,3.70282,0
244,860,4,4,107.527,0.16895,2.82782,0
224,864,4,4,644.59,0.296928,3.75,0
228,864,8,4,1496.43,0.450704,4.0747,0
236,864,4,4,61.7461,0.142857,2.82782,0
224,868,8,4,90.6162,0.242718,2.85222,0
232,868,8,4,1542.8,0.495146,4.30423,0
224,872,4,8,44.9023,0.137441,2.52942,0
228,872,4,8,204.054,0.268722,3.36311,0
184,888,8,4,344.952,0.0464824,3.61361,0
184,892,8,4,1087.17,0.0913804,4.10141,0
128,768,8,8,1547.74,0.322382,4.72837,0
152,768,8,4,227.772,0.229814,3.43831,0
192,768,4,16,499.672,0.389474,4.09863,0
196,768,4,16,435.543,0.330645,4.02505,0
232,768,8,4,1297.04,0.369565,4.17923,0
152,772,8,8,896.969,0.373737,4.07829,0
128,776,8,8,2490.37,0.32899,4.96048,0
232,776,4,8,4550.94,0.526032,4.32782,0
152,780,8,4,2193.42,0.395881,4.11673,0
160,784,8,16,300.577,0.390947,3.85082,0
168,784,8,16,447.66,0.340909,4.16525,0
192,808,4,16,877.357,0.238462,4.52752,0
196,808,8,16,878.183,0.327766,4.65189,0
204,808,4,16,598.205,0.302222,4.05438,0
192,824,8,8,554,0.194805,4.03518,0
200,824,8,8,26897.1,0.614604,5.10595,0
192,832,16,4,1601.49,0.251956,4.55307,0
128,836,16,4,1001.87,0.487324,4.03296,0
192,836,16,4,4950.45,0.463636,5.30836,0
128,840,8,8,741.068,0.366864,4.238,0
136,840,8,8,187.241,0.321101,3.52223,0
224,848,8,8,587.866,0.152488,4.12102,0
248,848,8,8,1921.83,0.434783,4.73603,0
152,856,8,8,342.047,0.277778,3.91784,0
192,856,8,8,2550.18,0.141706,4.82822,0
200,856,8,8,20109,0.468915,5.60141,0
224,856,8,8,7553.85,0.628571,4.78321,0
248,856,8,8,3616.19,0.496471,4.79697,0
176,864,8,4,9763.28,0.257143,4.45282,0
184,864,8,4,6565.41,0.185083,4.35141,0
208,872,8,16,15951.5,0.617978,6.16489,0
216,872,8,16,889.391,0.448468,4.48087,0
232,872,8,8,5117.01,0.579677,5.07368,0
184,880,8,8,1122.7,0.0818414,4.38089,0
136,768,16,16,2388.3,0.459245,5.33318,0
200,768,16,16,1547.15,0.570552,5.02248,0
216,768,8,16,700.478,0.360248,4.42452,0
240,768,8,8,5697.37,0.60687,4.86452,0
248,768,8,8,2116.22,0.410926,4.89798,0
224,776,8,8,2238.14,0.482255,4.84314,0
240,776,8,8,961.858,0.223077,4.46698,0
248,776,8,8,1266.21,0.322382,4.53477,0
128,784,16,16,3146.36,0.523385,5.55379,0
144,784,16,16,2465.05,0.559322,5.37522,0
176,784,16,16,2259.45,0.495098,5.24574,0
192,784,8,16,3885.96,0.507937,5.39455,0
200,784,16,16,981.817,0.540984,4.73497,0
216,784,8,16,844.355,0.472727,4.26134,0
128,800,8,16,829.144,0.501597,4.2311,0
136,800,8,16,1952.26,0.570248,5.09627,0
192,800,16,8,2502.96,0.390152,5.33548,0
208,800,16,16,918.44,0.441718,4.58334,0
208,816,16,16,1895.66,0.54827,5.06754,0
160,832,16,8,1419.1,0.413105,4.95648,0
176,832,16,8,3793.31,0.548694,5.30658,0
160,840,16,8,3476.08,0.561702,5.27132,0
176,840,16,8,674.119,0.458689,4.04995,0
192,840,16,16,14635.9,0.73117,6.1089,0
152,800,8,16,1344.91,0.542254,4.96998,1
128,816,16,16,913.296,0.648485,4.82257,1
200,816,8,16,13618.2,0.645631,5.38185,1
136,832,16,16,786.76,0.598706,4.44193,1
208,848,16,16,1574.62,0.561086,5.27385,1
240,856,8,8,2268.98,0.597765,4.40186,1
128,864,16,8,593.719,0.399381,4.55414,1
144,864,16,8,3974.86,0.596107,5.10468,1
176,864,16,16,2995.82,0.266723,5.41453,1
208,864,16,8,7129.06,0.654886,5.80216,1
224,864,16,16,2022.39,0.618785,4.78289,1
144,872,16,16,2208.86,0.554023,5.26937,1
208,872,16,16,14960.2,0.730408,6.15482,1
192,880,16,16,4828.89,0.246473,5.84324,1
192,768,32,32,1583.1,0.678756,5.22913,1
128,800,32,16,2294.21,0.62963,5.4821,1
128,816,32,16,2126.56,0.690667,5.33039,1
192,816,16,16,7809.19,0.645631,5.19356,1
136,832,16,32,629.101,0.598706,4.62683,1
152,832,8,32,2158.91,0.684211,5.29116,1
160,832,32,16,2225.25,0.581864,5.42465,1
192,832,32,32,16068.8,0.763415,6.40759,1
224,832,16,16,898.123,0.43,4.95951,1
224,848,16,16,6209.09,0.670213,5.75425,1
240,848,16,16,2561.39,0.62963,5.26673,1
128,864,32,8,2291.28,0.596107,5.14371,1
176,864,16,32,2134.04,0.268581,5.44123,1
192,864,16,32,9071.77,0.38817,6.4165,1
208,864,16,32,17212.6,0.766854,6.68767,1
224,864,32,16,7326.68,0.713098,6.00596,1
128,872,32,16,2040.39,0.63285,5.53741,1
128,800,32,32,2236.08,0.690667,5.48694,1
192,800,32,32,4557.97,0.791281,5.82576,1
128,832,32,32,1299.47,0.684211,5.15719,1
160,832,32,32,23030.3,0.817259,6.38353,1
224,832,32,32,3213.88,0.670213,5.81984,1
128,864,32,32,3635.08,0.63285,5.90791,1
160,864,32,32,41164.3,0.742459,6.95679,1
192,864,32,32,42855.7,0.800959,7.34162,1
224,864,32,32,8821.06,0.749546,6.50578,1
304,784,8,4,506.672,0.485714,3.3872,0
304,788,8,4,4579.86,0.703488,3.76301,0
288,792,8,4,2934.48,0.597222,4.20282,0
296,792,8,4,960.585,0.532468,2.4967,0
288,796,8,4,3912.16,0.673077,4.0122,0
296,796,8,4,5325.96,0.697479,3.61673,0
272,768,8,8,258.397,0.340102,3.8451,0
280,768,8,8,222.994,0.38961,3.74722,0
256,776,8,16,2173.98,0.574561,5.19894,0
264,776,8,16,531.435,0.506383,4.40621,0
272,776,16,8,79.238,0.310811,3.13006,0
272,784,16,8,408.215,0.632812,3.45574,0
304,792,8,8,7725.68,0.575552,5.4257,0
352,888,4,8,109.652,0.228426,3.35846,0
356,888,8,8,6792.37,0.606299,5.14032,0
364,888,4,8,1128.09,0.184023,4.11673,0
256,768,16,8,1106.05,0.537367,4.83901,0
288,784,16,8,494.952,0.573222,3.04026,0
312,784,8,16,4177.24,0.549249,5.72149,0
256,792,16,8,1599.53,0.538462,5.14042,0
272,792,16,8,3253.63,0.680251,5.48571,0
256,800,16,16,1338.46,0.425532,5.19059,0
272,800,16,16,4511.3,0.69901,5.93036,0
320,800,16,16,5448.63,0.462822,6.09898,0
336,800,16,16,5843.93,0.491228,6.13756,0
288,864,16,16,7867.56,0.514218,6.30599,0
304,864,16,16,9636.54,0.489118,6.40568,0
320,864,16,16,6839.44,0.35,6.22628,0
336,864,16,16,24595.6,0.668258,6.8034,0
352,864,8,8,9776.42,0.389006,5.37852,0
360,864,16,8,1344.86,0.415121,4.80713,0
376,864,8,8,2565.46,0.509934,4.96048,0
320,880,16,16,6767.19,0.459976,5.94276,0
336,880,16,16,3748.14,0.615741,5.6351,0
368,888,16,8,6916.56,0.714912,5.60534,0
288,768,16,16,81.6904,0.360544,3.20577,0
304,768,16,16,9805.5,0.77458,6.15477,0
352,768,16,32,5675.21,0.517751,6.28783,0
368,768,16,32,6222.03,0.461318,6.32287,0
256,816,32,16,5537.56,0.659836,6.17034,0
320,816,32,16,6982.28,0.514979,6.3243,0
288,832,32,16,7807,0.574409,6.38267,0
288,848,32,16,8803.58,0.556787,6.50783,0
256,864,32,16,5929.46,0.542396,6.27437,0
352,872,32,16,6473.04,0.705882,6.21729,0
256,880,32,16,7577.46,0.449541,6.44075,0
288,880,32,16,9126.32,0.460186,6.55049,0
320,768,32,32,3877.94,0.506964,6.10686,0
288,800,32,32,6718.44,0.794326,6.42118,0
352,800,32,32,7843.65,0.540856,6.58116,0
256,832,32,32,7560.61,0.707746,6.52937,0
320,832,32,32,10413.7,0.586877,6.77294,0
352,832,32,32,20525.3,0.715629,7.15073,0
304,784,8,8,2661.53,0.703488,3.92227,1
288,792,8,8,3596,0.673077,4.64929,1
296,792,8,8,3470.66,0.697479,3.34713,1
272,768,16,8,330.797,0.47486,4.14536,1
256,776,16,16,2809.21,0.721823,5.48697,1
304,784,8,16,20007.2,0.801942,5.63016,1
288,792,16,8,3797.14,0.711864,4.345,1
352,888,16,8,11130.5,0.690428,5.77285,1
256,768,16,32,2463.35,0.721823,5.62744,1
272,768,16,16,241.158,0.47486,3.92083,1
272,784,16,16,2971.83,0.701587,5.06419,1
288,784,16,16,2478.39,0.711864,3.9412,1
304,784,16,16,14931.9,0.801942,6.2317,1
256,800,32,16,3110.95,0.69901,5.83376,1
320,800,32,16,5704.07,0.491228,6.26398,1
288,864,32,16,9228.69,0.520468,6.56803,1
320,864,32,32,28271.5,0.788535,7.26904,1
352,864,32,8,7769.72,0.710938,5.7944,1
352,888,32,8,9195.18,0.729167,6.18029,1
272,768,16,32,1839.29,0.701587,4.70901,1
288,768,32,32,13876.7,0.816047,5.67656,1
352,768,32,32,5955.48,0.517751,6.3848,1
256,800,32,32,4324.31,0.69901,6.12638,1
320,800,32,32,6343.19,0.514979,6.38597,1
